id	member_id	loan_amnt	funded_amnt	funded_amnt_inv	term	int_rate	installment	grade	sub_grade	emp_title	emp_length	home_ownership	annual_inc	verification_status	issue_d	pymnt_plan	desc	purpose	title	zip_code	addr_state	dti	delinq_2yrs	earliest_cr_line	inq_last_6mths	mths_since_last_delinq	mths_since_last_record	open_acc	pub_rec	revol_bal	revol_util	total_acc	initial_list_status	out_prncp	out_prncp_inv	total_pymnt	total_pymnt_inv	total_rec_prncp	total_rec_int	total_rec_late_fee	recoveries	collection_recovery_fee	last_pymnt_d	last_pymnt_amnt	next_pymnt_d	last_credit_pull_d	collections_12_mths_ex_med	mths_since_last_major_derog	policy_code	application_type	default_ind
1055436	1286990	6400	6400	6400	 36 months	16.29	225.93	D	D1	Cathedral Prepatory School	10+ years	RENT	50000	Not Verified	Dec-11	n		debt_consolidation	Freedom	165xx	PA	22.63	0	Mar-01	2			20	0	16031	58.7	33	f	0	0	8131.946207	8131.95	6400	1731.95	0	0	0	Dec-14	228.82		Jan-16	0		1	INDIVIDUAL	0
1058186	1289765	12000	12000	12000	 60 months	16.77	296.75	D	D2	Chenega Intergrated Systems	6 years	RENT	40000	Source Verified	Dec-11	n		debt_consolidation	godsent	324xx	FL	18.66	0	Oct-97	2			7	0	29089	92.1	11	f	0	0	5017.91	5017.91	2130.09	2306.61	0	581.21	5.49	Mar-13	296.75		Aug-13	0		1	INDIVIDUAL	1
1054438	1286069	35000	35000	35000	 36 months	8.9	1111.37	A	A5	Department of Army	3 years	MORTGAGE	114054	Verified	Dec-11	n	"  Borrower added on 12/06/11 > Justfininshed my 20yr military stint, and now readyto finish the credit card debt.  Duty, Honor, Country.  God Bless<br>"	debt_consolidation	Card Consolidation	221xx	VA	16.18	0	Oct-90	0			9	0	28409	60.8	26	f	0	0	40006.9134	40006.91	35000	5006.91	0	0	0	Dec-14	1122.22		Dec-14	0		1	INDIVIDUAL	0
1058203	1289783	18000	18000	18000	 36 months	9.91	580.05	B	B1	Cumulus Media	6 years	MORTGAGE	70000	Verified	Dec-11	n	"  Borrower added on 12/06/11 > I purchased my home in late 2009. While I was in the process of getting my mortgage, Congress changed the rules credit card companies follow, and as a result, they raised interest rates on virtually everyone, myself included. At the time, all of my credit cards except one went from having interest rates under 10% to having interest rates of over 20%. <br><br>I had the option to not accept the new, higher interest rates, close the credit cards and pay them off at the lower rates, and would have, but I was advised not to do so at the time, as it would have radically changed my credit picture and jeopardized the mortgage I was in the process of getting.<br><br>I will use this loan to pay off all of my credit card debt.<br><br>I am an excellent borrower as I have a spotless payment history with all of my lenders. I have never missed or even been late with a payment - ever - on anything. <br><br>I have an incredibly stable job, and I will have been with my current company for 7 years in January.<br><br>My car loan will be paid off in the next few months, which will lower my monthly expenses by almost the same amount as my monthly loan payment through Lending Club. I am currently paying far more than the monthly minimums toward this credit card debt - about $1,000 per month. My monthly payments for these two budget items alone will drop from just under $1,600 per month to under $600 per month.<br><br>Thank you for your consideration!<br>"	credit_card	Credit Card Paydown	774xx	TX	22.51	0	Nov-05	1			12	0	14966	66.8	24	f	0	0	18909.9	18909.9	18000.01	909.89	0	0	0	Sep-12	2783.4		Oct-12	0		1	INDIVIDUAL	0
1058042	1289617	8075	8075	8050	 60 months	22.35	224.64	F	F5	Mifflin County	10+ years	MORTGAGE	35000	Verified	Dec-11	n	  Borrower added on 12/07/11 > to consolidate loans to lower rate<br> Borrower added on 12/08/11 > I am looking to pay off a loan . I have been at my current position for 10 years and I have lived my entire life in the same town. I have been at my current address for 26 years. I only have one loan and no credit cards and a mortage.<br><br>	debt_consolidation	help	170xx	PA	10.73	0	Feb-94	2	26		3	0	0	0	24	f	0	0	8226.3	8200.83	8075	151.3	0	0	0	Feb-12	8227.22		Jan-12	0		1	INDIVIDUAL	0
1058195	1289775	15625	15625	15625	 36 months	8.9	496.15	A	A5	Eddins Electric	10+ years	MORTGAGE	45000	Verified	Dec-11	n	  Borrower added on 12/06/11 > December 2011 Consolidation Loan<br>	debt_consolidation	2011 Consolidate Loan	291xx	SC	24.64	0	Jul-00	0			7	0	14104	88.7	26	f	0	0	17805.50663	17805.51	15625	2180.51	0	0	0	Jul-14	2929.85		Jan-16	0		1	INDIVIDUAL	0
1053728	1285528	24000	24000	23994.71133	 36 months	13.49	814.34	C	C1	State of Colorado	10+ years	RENT	77000	Verified	Dec-11	n	  Borrower added on 12/07/11 > Payoff Capital One and Chase cards.  Reduce monthly payments so I can build savings.<br>	credit_card	CCdebt	802xx	CO	24.78	0	Sep-91	1	40		11	0	22154	60.7	29	f	0	0	29301.28709	29293.73	24000	5301.29	0	0	0	Dec-14	855.95		Dec-14	0		1	INDIVIDUAL	0
1058177	1289756	5000	5000	5000	 36 months	14.27	171.55	C	C2	Blue sky therapy	5 years	MORTGAGE	61400	Not Verified	Dec-11	n	  Borrower added on 12/06/11 > Email verified.<br>	home_improvement	Improvements	161xx	PA	21.71	0	Jan-99	1			11	0	16624	93.1	26	f	0	0	3405.9	3405.9	2370.47	884.42	0	151.01	1.5101	Jul-13	171.55		Dec-13	0		1	INDIVIDUAL	1
1054408	1286038	14000	9200	9200	 60 months	20.89	248.33	F	F1	Hospital of St. Raphael	10+ years	MORTGAGE	76800	Verified	Dec-11	n	  Borrower added on 12/10/11 > I have been @ my job for 10 .5 years in Healthcare <br>I plane useing the funds for the bills  realted to my daughters wedding <br>	debt_consolidation	Debt Consolidation Loan	064xx	CT	6.83	2	Jul-97	0	17		4	0	526	75.1	21	f	2680.03	2680.03	11892.28	11892.28	6519.97	5372.31	0	0	0	Dec-15	248.33	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1058173	1289752	6000	6000	6000	 60 months	16.77	148.38	D	D2	Independence Blue Cross	10+ years	RENT	80000	Source Verified	Dec-11	n		debt_consolidation	Loan Payments	191xx	PA	9.09	0	Dec-92	1	61		16	0	10161	65.4	26	f	1641.58	1641.58	7099.1	7099.1	4358.43	2740.67	0	0	0	Dec-15	148.38	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1057996	1289569	7200	7200	7200	 36 months	9.91	232.02	B	B1	Wells Fargo 	1 year	RENT	90000	Not Verified	Dec-11	n	  Borrower added on 12/06/11 > I have always maintained excellent credit and have never missed any payments on credit card or student debt. I had to incur moving expenses on a credit card to relocate for my new job and it now makes financial sense for me to refinance with a significantly lower interest loan from LendingClub. <br>	credit_card	Moving expenses on high interest cc	941xx	CA	8.59	0	Nov-06	0			11	0	16754	49.9	12	f	0	0	7565.86	7565.86	7200.01	365.85	0	0	0	Jul-12	5376.09		Jan-16	0		1	INDIVIDUAL	0
1058162	1289739	5000	5000	5000	 36 months	14.27	171.55	C	C2	AC Linen Supply Inc.	10+ years	RENT	32000	Not Verified	Dec-11	n		debt_consolidation	Consolidation	082xx	NJ	20.93	0	Nov-00	0			10	0	11606	98.4	13	f	0	0	1711.9	1711.9	1180.36	531.54	0	0	0	Oct-12	171.55		Jan-16	0		1	INDIVIDUAL	1
1055265	1286822	6600	6600	6600	 36 months	10.65	214.99	B	B2	Bright House Networks	2 years	RENT	42000	Not Verified	Dec-11	n		credit_card	Debt Consolidation	337xx	FL	10.11	0	Feb-04	0			6	0	11338	93.7	8	f	0	0	7737.332072	7737.33	6600	1137.33	0	0	0	Dec-14	223.6		Jan-16	0		1	INDIVIDUAL	0
1018385	1246619	7000	7000	7000	 36 months	6.62	214.93	A	A2		n/a	MORTGAGE	24000	Verified	Dec-11	n		car	Car Loan	921xx	CA	11.45	0	Feb-82	3	46		10	0	14381	22.9	24	f	0	0	7580.27	7580.27	7000	580.27	0	0	0	Aug-13	3506.92		Sep-13	0		1	INDIVIDUAL	0
1054294	1286133	20000	20000	20000	 36 months	15.27	695.96	C	C4	Hhealth services integration	< 1 year	RENT	130000	Source Verified	Dec-11	n		debt_consolidation	Debt consolidation	954xx	CA	9.67	0	Mar-00	2			17	0	26972	46.8	36	f	0	0	24112.28775	24112.29	20000	4112.29	0	0	0	Apr-14	2366.35		Dec-15	0		1	INDIVIDUAL	0
1057750	1289517	8000	8000	8000	 36 months	12.42	267.33	B	B4	Audible Inc.	4 years	RENT	35000	Verified	Dec-11	n		credit_card	Repay Cards	071xx	NJ	23.79	0	May-00	0	51		13	0	7223	76	24	f	0	0	7078.69	7078.69	5218.11	1456.72	14.98362624	388.87	3.8887	Feb-14	267.33		Sep-14	0		1	INDIVIDUAL	1
1057923	1289295	12000	12000	12000	 36 months	9.91	386.7	B	B1	Nan INC	6 years	RENT	70000	Not Verified	Dec-11	n	  Borrower added on 12/05/11 > I plan to refurnish my house. <br>	home_improvement	Home improvement loan	967xx	HI	10.46	0	Mar-02	0			9	0	7426	79.5	22	f	0	0	13748.05939	13748.06	12000	1748.06	0	0	0	Feb-14	4098.5		Feb-14	0		1	INDIVIDUAL	0
1057816	1289185	20000	20000	19975	 36 months	11.71	661.52	B	B3	Mossy Nissan Oceanside	7 years	RENT	67000	Verified	Dec-11	n		credit_card	Credit Card Loan	921xx	CA	16.55	0	Mar-00	0			6	0	17382	84	18	f	0	0	23077.53	23048.7	20000	3077.53	0	0	0	Sep-13	9870.84		Sep-14	0		1	INDIVIDUAL	0
1057900	1289271	10000	10000	10000	 36 months	8.9	317.54	A	A5	Shop Rite Supermarkets	10+ years	RENT	31000	Verified	Dec-11	n		debt_consolidation	consolidate bills	109xx	NY	20.79	0	Dec-01	0			9	0	13080	75.3	10	f	0	0	11429.14679	11429.15	10000	1429.15	0	0	0	Dec-14	327.73		Dec-14	0		1	INDIVIDUAL	0
1056770	1288321	16000	10175	10150	 60 months	12.69	229.91	B	B5	Travel Retail Concepts	7 years	RENT	50000	Verified	Dec-11	n	  Borrower added on 12/06/11 > I plan on using this loan to consolidate my bills. My outstanding credit make me an excellent &amp; trusted candidate. I will be able to save more for the near future. My job is very stable &amp; secure. Very much appreciated. <br>	debt_consolidation	Personal Loan	073xx	NJ	26.11	0	Nov-98	1			15	0	6125	26	31	f	0	0	12207.97	12178.04	9137.3	3043.37	0	27.3	4.914000004	Jul-15	229.91		Jan-16	0		1	INDIVIDUAL	1
1057710	1289477	10000	10000	10000	 36 months	11.71	330.76	B	B3	heartland hospital	5 years	MORTGAGE	145000	Not Verified	Dec-11	n		other	property taxes and debt consolidation	647xx	MO	10.65	0	Dec-02	0			13	0	18869	77	25	f	0	0	11903.04487	11903.04	10000	1903.04	0	0	0	Dec-14	347.76		Jan-16	0		1	INDIVIDUAL	0
1057323	1288886	18000	18000	18000	 36 months	16.29	635.41	D	D1	Trefethen Farming	2 years	RENT	66000	Verified	Dec-11	n		credit_card	Credit Card Loan	945xx	CA	15.67	0	Jan-05	0			8	0	16814	92.9	13	f	0	0	22870.98881	22870.99	18000	4870.99	0	0	0	Dec-14	645.16		Dec-14	0		1	INDIVIDUAL	0
1057878	1289248	4000	4000	4000	 36 months	12.42	133.67	B	B4		7 years	RENT	100000	Not Verified	Dec-11	n		credit_card	my loan	112xx	NY	9.6	0	Jun-02	3	58		15	0	12710	54.9	39	f	0	0	4804.055761	4804.06	4000	804.06	0	0	0	Sep-14	530.78		Sep-14	0		1	INDIVIDUAL	0
1057726	1289493	15000	15000	15000	 36 months	12.42	501.23	B	B4		n/a	RENT	60000	Verified	Dec-11	n		debt_consolidation	Debt Loan	983xx	WA	14.18	0	Aug-93	0			8	0	15451	72.5	19	f	0	0	18040.97902	18040.98	15000	3040.98	0	0	0	Dec-14	513.27		Dec-14	0		1	INDIVIDUAL	0
1057720	1289487	10000	10000	10000	 60 months	18.64	257.43	E	E1	saint antoine residence	5 years	OWN	40000	Verified	Dec-11	n	  Borrower added on 12/05/11 > I just wanna pay my credit cards with that loan<br><br> Borrower added on 12/05/11 > Wanna get that loan to pay all my credit cards<br>	credit_card	Credit Card Loan	028xx	RI	12.75	0	Aug-06	0			13	0	7803	72.2	18	f	0	0	2691	2691	634.12	1520.01	0	536.87	4.7	Dec-12	257		Feb-13	0		1	INDIVIDUAL	1
1049053	1280217	29500	17900	17850	 60 months	14.27	419.02	C	C2	State Farm Insurance	10+ years	RENT	45000	Verified	Dec-11	n		debt_consolidation	loan	906xx	CA	19.09	0	Oct-00	1	25		7	0	2037	47.4	39	f	0	0	24294.64026	24226.76	17900	6394.64	0	0	0	Jun-15	7549.96		Jan-16	0		1	INDIVIDUAL	0
1057448	1289007	20125	20125	20100	 60 months	19.42	526.72	E	E3	Citigroup	10+ years	MORTGAGE	103000	Verified	Dec-11	n		credit_card	Credit Card Refi Loan	750xx	TX	19.7	0	Jun-99	2			13	0	24164	95.9	31	f	0	0	28424.25261	28388.98	20125	8299.25	0	0	0	Jul-14	12657.23		Dec-15	0		1	INDIVIDUAL	0
1057669	1289434	30000	18375	18375	 60 months	21.28	500.01	F	F2	Crowley 	< 1 year	RENT	137000	Verified	Dec-11	n	  Borrower added on 12/12/11 > Needed to pay my credit cards and taxes.<br>	debt_consolidation	Debt Consolidation	320xx	FL	8.73	1	Feb-87	2	17		6	0	10875	74	7	f	0	0	25220.99	25220.99	18375	6845.99	0	0	0	Dec-13	13723.02		Dec-13	0		1	INDIVIDUAL	0
1050535	1281992	24000	24000	24000	 36 months	16.77	852.93	D	D2	USDA Risk Management Agency	10+ years	OWN	103000	Verified	Dec-11	n	"  Borrower added on 12/05/11 > While I have an excellent repayment record and have paid off over 1/2 of my debts in the past few years, I was rewarded with a large spike across most of my credit cards.  I seek to consolidate all my highest interest rate loans and pay them off via this vehicle.  Interest savings on these loans alone will allow me to pay off the smaller cards even faster.<br>"	debt_consolidation	Credit Card Consolidation Loan	641xx	MO	15.34	0	Nov-85	0			12	0	25426	92.1	22	f	0	0	30692.4333	30692.43	24000	6692.43	0	0	0	Dec-14	885.9		Jan-16	0		1	INDIVIDUAL	0
1057674	1289439	14000	14000	13950	 60 months	15.96	340.16	C	C5	Harris 	3 years	RENT	75000	Verified	Dec-11	n		debt_consolidation	Redemption	201xx	VA	12.62	0	Sep-98	1	82		8	0	6492	67.6	14	f	0	0	19540.25058	19470.43	14000	5540.25	0	0	0	Apr-15	6330.17		Jan-16	0		1	INDIVIDUAL	0
1057806	1289174	5375	5375	5375	 36 months	10.65	175.09	B	B2	FRCS	5 years	MORTGAGE	42000	Source Verified	Dec-11	n		credit_card	credit card refinance loan	029xx	RI	17.69	0	Mar-02	0			10	0	27122	79.8	21	f	0	0	6168.23	6168.23	5375	793.23	0	0	0	Dec-13	1145.43		Jan-14	0		1	INDIVIDUAL	0
1057615	1289379	8300	8300	8300	 36 months	8.9	263.56	A	A5	All Nevada Insurance	10+ years	RENT	50000	Not Verified	Dec-11	n		debt_consolidation	Freedom Day 2014	890xx	NV	6.24	0	Aug-01	0			8	0	6663	79.1	15	f	0	0	8996.03	8996.03	8300	696.03	0	0	0	Dec-13	207.83		Jan-16	0		1	INDIVIDUAL	0
1057818	1289186	7000	7000	7000	 36 months	8.9	222.28	A	A5	Harvard University	5 years	OWN	50000	Not Verified	Dec-11	n		debt_consolidation	Debt Consolidation	018xx	MA	16.68	0	Nov-98	1	71		7	0	8867	62.9	19	f	0	0	8000.341221	8000.34	7000	1000.34	0	0	0	Dec-14	229.64		Dec-14	0		1	INDIVIDUAL	0
1057629	1289394	2425	2425	2425	 36 months	15.27	84.39	C	C4	Lime Energy	3 years	OWN	80004	Not Verified	Dec-11	n		home_improvement	top up	088xx	NJ	23.92	1	Jul-00	3	19		8	0	24570	76.8	17	f	0	0	3052.79	3052.79	2424.99	612.8	15	0	0	Jan-15	16.06		Jul-15	0		1	INDIVIDUAL	0
1057621	1289385	6950	6950	6950	 36 months	9.91	223.97	B	B1	Real Mex Foods	2 years	RENT	43000	Not Verified	Dec-11	n	"  Borrower added on 12/05/11 > I owe about $5,700 on one card and $300 on two others that have interest rates over 23%. My payment history is perfect and it will stay that way, but a lower rate will save me thousands.<br>"	credit_card	Credit Card Loan	916xx	CA	20.51	0	Jul-04	0			6	0	12704	83	13	f	0	0	7349.48	7349.48	6950.01	399.47	0	0	0	Sep-12	1560.92		Apr-14	0		1	INDIVIDUAL	0
1057787	1289153	12375	12375	12344.46478	 36 months	9.91	398.79	B	B1	JP Morgan Chase	10+ years	OWN	32000	Verified	Dec-11	n	  Borrower added on 12/05/11 > This loan will tremendously help me refinance my credit cards<br>	credit_card	Relief Refi	322xx	FL	24.3	0	Mar-95	1			6	0	21451	79.4	12	f	0	0	13433.96	13399.63	12375.01	1058.95	0	0	0	Dec-12	9056.48		Jan-16	0		1	INDIVIDUAL	0
1057770	1289135	35000	35000	33906.1942	 60 months	20.3	933.14	E	E5	Regional Transportation District	10+ years	MORTGAGE	85000	Verified	Dec-11	n		debt_consolidation	CC Consolidation	802xx	CO	12.54	0	Jan-01	2			9	0	29254	66	20	f	10069.4	10062.14	44764.72	42066.82	24930.6	19834.12	0	0	0	Jan-16	933.14	Feb-16	Jan-16	0		1	INDIVIDUAL	0
1057275	1288835	14000	14000	14000	 60 months	17.27	349.98	D	D3	City National Bank	5 years	RENT	60500	Verified	Dec-11	n	  Borrower added on 12/08/11 > Anything to expedite my request would be greatly appreciated.  Thanking you in advance.<br>	debt_consolidation	Credit Cards are Demons	900xx	CA	19.95	0	Sep-00	0			7	0	11731	96.2	17	f	0	0	14401.74	14401.74	14000	401.74	0	0	0	Feb-12	14054		Jan-16	0		1	INDIVIDUAL	0
1057330	1288893	14000	14000	14000	 36 months	14.27	480.33	C	C2	CTA Digital	< 1 year	RENT	35000	Source Verified	Dec-11	n	"  Borrower added on 12/05/11 > I plan to use these funds to better manage my debt consolidation and clear it within 3 years. I am stably employed with an established and successful company invested in growth. I have a clear budget planned, recently paid off my car and I am committed to organizing my finances for a more secure future. <br>"	debt_consolidation	Debt Clearing Commitment Plan	111xx	NY	8.4	0	Nov-01	1			12	0	13018	65.7	30	f	0	0	16739.8	16739.8	14000	2739.8	0	0	0	Dec-13	4746.25		Dec-13	0		1	INDIVIDUAL	0
1057773	1289138	5500	5500	5500	 36 months	14.27	188.7	C	C2	kansas state university	5 years	RENT	24000	Not Verified	Dec-11	n	"  Borrower added on 12/05/11 > This is to payoff some of the cards which I have for the last 5 years, the APR is 22 %. I am graduating this May 2012, so will be paying off sooner, I hope in an year.<br>"	credit_card	Credit Card Loan	665xx	KS	22.8	0	Mar-07	1			7	0	9519	86.5	19	f	0	0	6436.21	6436.21	5500	936.21	0	0	0	Jun-13	3236.59		Jul-13	0		1	INDIVIDUAL	0
1057343	1288906	4800	4800	4800	 36 months	14.65	165.58	C	C3	Sabic Polymershapes	< 1 year	RENT	44600	Source Verified	Dec-11	n		credit_card	Sick of high interest rates!	920xx	CA	15.28	0	Apr-01	1	73		12	0	7954	92.5	25	f	0	0	5889.566033	5889.57	4800	1089.57	0	0	0	Apr-14	1423.33		Oct-15	0		1	INDIVIDUAL	0
1057562	1289325	9000	9000	9000	 36 months	12.69	301.91	B	B5	Macy's Inc	< 1 year	RENT	52000	Source Verified	Dec-11	n		debt_consolidation	Consolidation	200xx	DC	12.88	0	Jun-03	0			13	0	10209	89.3	20	f	0	0	10864.59454	10864.59	9000	1864.59	0	0	0	Dec-14	315.68		Jan-16	0		1	INDIVIDUAL	0
1057776	1289141	16000	16000	16000	 36 months	12.69	536.72	B	B5	Michael C Fina	2 years	OWN	67000	Verified	Dec-11	n	"  Borrower added on 12/08/11 > I have been paying my credit cards regularly but making little headway.  With this loan, I will be debt free by 2014.  Please help me by funding my loan.  Your investment will be returned in full.<br>"	credit_card	CC Debt	100xx	NY	12.48	0	Mar-92	0			16	0	24214	81.5	22	f	0	0	19314.37674	19314.38	16000	3314.38	0	0	0	Dec-14	563.5		Jan-16	0		1	INDIVIDUAL	0
1057519	1289084	5000	5000	5000	 36 months	7.9	156.46	A	A4	State of Ca-EDD 	2 years	MORTGAGE	44136	Not Verified	Dec-11	n	"  Borrower added on 12/06/11 > Credit card payments timely, no late or slow pay. Interest rates above 10% are main concern. Transfer of revolving credit to installment account also beneficial. Loan will be used to payoff credit cards as follows:<br><br>WalMart $2,000<br>Chase $900<br>Wells Fargo $2000<br><br>Thank you :)<br>"	debt_consolidation	debt consolidation	958xx	CA	3.37	0	Feb-04	0			6	0	6327	87.9	15	f	0	0	5554.04	5554.04	5000	554.04	0	0	0	Dec-13	1960.39		Jan-15	0		1	INDIVIDUAL	0
1057314	1288878	35000	22050	22025	 60 months	12.42	495.19	B	B4	"Multivista, FL dba Premium Documentation"	3 years	MORTGAGE	66000	Verified	Dec-11	n	  Borrower added on 12/06/11 > looking to consolidate debt.  have a very solid job with extreme job security.  have never been late on a payment and have a very good credit score.  Will be using this to consolidate credit cards and student loans.  Consolidating will provide me with a better interest rate and savings on monthly payments.  I also pay extra every month and plan to do so with this as well.<br><br> Borrower added on 12/06/11 > Please help me.  I will not let you down.  This seems to be the only place lending money and I can get out of debt and help you make some money off of it with help.<br> Borrower added on 12/13/11 > I only have a few days left so please keep them coming.  For those who have invested in me Thank you.  This will help me get out of debt.<br><br><br>  Borrower added on 12/16/11 > Please help me consolidate and get out of debt in less than 5 years.  Banks aren't lending and equity has dissapeared.<br>	debt_consolidation	Debt Consolidation Loan	327xx	FL	8.96	0	Dec-96	0			12	0	16547	42.9	17	f	5437.93	5431.75	23858.61	23831.59	16612.08	7246.53	0	0	0	Jan-16	495.19	Feb-16	Jan-16	0		1	INDIVIDUAL	0
